review_id,employee_id,review_year,kpi_score,productivity_score,attendance_score,leadership_score,teamwork_score,final_performance_score,performance_category
1110,1528,2023,84.3,81.5,86.6,80.2,83.9,83.5,Meets
1111,1528,2024,92.9,87.7,96.7,90.0,85.9,91.1,Outstanding
1112,1529,2022,87.4,74.4,72.8,76.6,86.1,80.1,Meets
1113,1529,2023,82.1,73.5,77.3,75.4,82.2,78.4,Meets
1114,1529,2024,80.7,81.6,84.2,87.8,86.7,83.5,Meets
1115,1530,2024,75.8,73.5,77.2,77.5,70.5,75.1,Meets
1116,1531,2023,74.5,75.0,71.2,85.3,85.6,77.2,Meets
1117,1531,2024,82.4,83.8,76.2,86.7,80.5,81.8,Meets
1118,1532,2023,95.3,85.0,92.8,97.1,96.6,93.2,Outstanding
1119,1532,2024,80.0,73.4,78.0,69.2,76.7,76.2,Meets
1120,1533,2022,78.7,72.7,85.0,82.5,76.8,79.0,Meets
1121,1533,2023,79.3,84.4,81.2,79.6,87.0,81.9,Meets
1122,1533,2024,95.3,88.7,84.6,94.7,96.5,91.9,Outstanding
1123,1534,2022,100.0,100.0,96.6,93.9,100.0,98.4,Outstanding
1124,1534,2023,92.4,96.2,99.9,91.9,97.2,95.3,Outstanding
1125,1534,2024,82.6,82.2,81.1,80.5,78.3,81.3,Meets
1126,1535,2022,69.3,67.0,68.7,79.8,68.1,70.1,Needs Improvement
1127,1535,2023,76.9,75.6,64.7,67.3,74.4,72.4,Needs Improvement
1128,1535,2024,82.9,83.3,88.1,73.0,82.9,82.5,Meets
1129,1536,2024,81.2,83.6,77.7,77.0,80.2,80.2,Meets
1130,1537,2023,77.5,76.1,80.6,67.2,69.9,75.2,Meets
1131,1537,2024,74.8,77.2,68.9,76.3,81.6,75.3,Meets
1132,1538,2022,81.4,78.6,81.5,82.0,86.8,81.8,Meets
1133,1538,2023,85.8,84.4,79.4,80.0,94.8,84.7,Meets
1134,1538,2024,73.2,64.8,70.9,74.3,66.7,70.2,Needs Improvement
1135,1539,2023,86.2,82.9,86.7,82.2,84.1,84.7,Meets
1136,1539,2024,87.7,77.1,83.5,84.4,81.8,83.4,Meets
1137,1541,2022,74.0,74.3,71.6,81.2,81.1,75.7,Meets
1138,1541,2023,91.3,89.2,83.4,89.2,96.2,89.7,Exceeds
1139,1541,2024,97.4,86.9,85.4,92.0,97.0,92.0,Outstanding
1140,1542,2022,84.9,85.7,97.3,95.5,92.1,90.2,Outstanding
1141,1542,2023,88.7,87.6,91.5,81.2,83.2,87.1,Exceeds
1142,1542,2024,84.0,85.3,85.5,82.0,84.3,84.3,Meets
1143,1543,2022,100.0,99.2,92.9,89.2,100.0,96.8,Outstanding
1144,1543,2023,100.0,100.0,95.2,94.7,95.5,97.6,Outstanding
1145,1543,2024,95.5,95.4,97.5,93.9,98.9,96.2,Outstanding
1146,1544,2022,79.1,75.1,90.5,77.5,76.9,80.0,Meets
1147,1544,2023,85.6,78.6,79.4,78.5,89.3,82.4,Meets
1148,1544,2024,85.9,79.3,78.7,73.2,85.9,81.2,Meets
1149,1546,2022,73.2,69.0,65.0,75.1,67.4,70.1,Needs Improvement
1150,1546,2023,82.5,89.6,84.8,79.4,87.9,84.7,Meets
1151,1546,2024,68.9,68.7,64.1,69.0,72.2,68.4,Needs Improvement
1152,1547,2022,68.6,73.2,71.6,60.1,74.1,69.7,Needs Improvement
1153,1547,2023,70.6,73.8,71.6,73.3,81.1,73.4,Needs Improvement
1154,1547,2024,83.2,88.0,88.3,83.7,83.2,85.3,Exceeds
1155,1548,2022,84.4,91.5,81.7,96.2,91.1,88.1,Exceeds
1156,1548,2023,82.2,76.1,85.0,71.8,76.8,79.2,Meets
1157,1548,2024,93.0,94.8,95.0,97.1,98.8,95.2,Outstanding
1158,1549,2022,84.7,85.9,91.7,87.2,91.4,87.7,Exceeds
1159,1549,2023,76.7,74.1,83.1,69.4,80.5,76.9,Meets
1160,1549,2024,72.8,72.1,85.5,81.8,72.5,76.5,Meets
1161,1550,2022,96.7,92.7,93.0,84.9,96.1,93.3,Outstanding
1162,1550,2023,88.3,88.4,92.2,92.3,86.3,89.4,Exceeds
1163,1550,2024,90.9,90.1,99.6,92.5,90.6,92.7,Outstanding
1164,1551,2022,87.3,92.6,86.9,83.5,90.5,88.2,Exceeds
1165,1551,2023,97.7,100.0,97.6,93.1,96.0,97.2,Outstanding
1166,1551,2024,95.3,91.3,95.6,94.8,99.4,95.1,Outstanding
1167,1552,2022,87.8,90.9,84.7,94.7,86.0,88.6,Exceeds
1168,1552,2023,79.1,77.9,77.7,71.3,88.5,78.8,Meets
1169,1552,2024,99.2,94.3,92.8,91.1,93.4,94.9,Outstanding
1170,1553,2022,96.5,94.0,100.0,93.2,95.6,96.1,Outstanding
1171,1553,2023,86.1,89.7,92.8,88.9,89.2,89.0,Exceeds
1172,1553,2024,86.5,89.1,94.4,82.3,96.5,89.5,Exceeds
1173,1554,2023,91.1,88.7,84.2,81.3,89.0,87.5,Exceeds
1174,1554,2024,75.5,65.4,70.3,74.3,71.9,71.7,Needs Improvement
1175,1555,2022,74.4,82.6,74.7,78.8,83.7,78.2,Meets
1176,1555,2023,83.2,75.9,79.5,74.5,72.0,78.0,Meets
1177,1555,2024,91.1,87.0,83.9,83.5,90.7,87.6,Exceeds
1178,1556,2023,82.1,87.4,84.5,81.6,85.6,84.1,Meets
1179,1556,2024,86.2,92.4,94.3,85.9,89.0,89.4,Exceeds
1180,1557,2023,79.4,73.6,76.4,64.0,80.9,75.6,Meets
1181,1557,2024,76.1,76.2,84.1,71.0,81.2,77.7,Meets
1182,1558,2022,77.7,74.9,84.0,87.2,83.9,80.8,Meets
1183,1558,2023,100.0,100.0,94.7,88.4,100.0,97.2,Outstanding
1184,1558,2024,91.3,85.5,91.1,81.0,95.7,89.2,Exceeds
1185,1559,2024,100.0,97.9,89.1,99.0,90.9,95.9,Outstanding
1186,1560,2023,84.8,77.8,78.6,84.4,80.1,81.4,Meets
1187,1560,2024,75.4,70.0,71.1,59.2,75.1,71.0,Needs Improvement
1188,1561,2022,86.5,74.4,84.5,80.4,77.2,81.4,Meets
1189,1561,2023,85.0,90.7,93.0,87.3,91.0,89.0,Exceeds
1190,1561,2024,80.3,80.1,81.1,76.4,76.6,79.3,Meets
1191,1562,2024,89.8,86.6,95.9,91.5,93.4,91.2,Outstanding
1192,1564,2024,89.8,88.0,92.3,77.7,91.2,88.3,Exceeds
1193,1565,2023,93.4,87.7,79.0,78.3,93.6,87.1,Exceeds
1194,1565,2024,69.2,64.0,58.6,56.7,64.5,63.5,Needs Improvement
1195,1566,2022,84.1,79.3,70.5,73.2,79.6,78.1,Meets
1196,1566,2023,71.5,70.2,75.2,61.1,68.7,70.0,Needs Improvement
1197,1566,2024,77.8,73.8,78.3,72.9,80.3,76.7,Meets
1198,1567,2024,79.7,75.6,77.4,72.0,82.9,77.7,Meets
1199,1568,2023,86.8,84.9,88.3,84.9,90.8,87.0,Exceeds
1200,1568,2024,82.2,89.2,80.0,91.3,90.8,85.8,Exceeds
1201,1569,2023,87.1,93.6,86.2,90.3,92.7,89.5,Exceeds
1202,1569,2024,72.6,67.1,77.0,76.4,68.6,72.3,Needs Improvement
1203,1570,2024,80.2,79.2,83.2,85.6,80.1,81.4,Meets
1204,1572,2022,85.0,78.9,83.8,81.1,78.7,82.0,Meets
1205,1572,2023,92.7,93.6,100.0,90.2,96.7,94.6,Outstanding
1206,1572,2024,89.5,96.0,86.6,94.3,95.4,91.8,Outstanding
1207,1573,2022,84.8,86.7,91.4,76.3,88.6,85.8,Exceeds
1208,1573,2023,76.9,80.6,82.9,76.4,83.9,79.8,Meets
1209,1573,2024,99.5,98.6,89.3,100.0,100.0,97.4,Outstanding
1210,1575,2022,93.6,85.4,80.3,79.4,90.6,86.7,Exceeds
1211,1575,2023,70.1,68.4,73.5,63.6,77.7,70.6,Needs Improvement
1212,1575,2024,85.2,85.4,91.7,88.5,95.3,88.6,Exceeds
1213,1576,2022,78.0,81.2,79.4,77.9,76.7,78.7,Meets
1214,1576,2023,84.3,83.4,88.7,74.2,90.5,84.4,Meets
1215,1576,2024,85.0,85.7,77.5,82.8,82.0,82.9,Meets
1216,1577,2022,74.1,78.2,66.2,76.8,74.5,73.8,Needs Improvement
1217,1577,2023,88.7,88.7,79.1,78.1,92.6,85.8,Exceeds
1218,1577,2024,75.9,80.5,72.8,67.7,72.3,74.4,Needs Improvement
1219,1578,2022,87.0,91.0,89.9,81.4,96.3,88.9,Exceeds
1220,1578,2023,87.0,88.8,85.9,83.1,81.8,85.8,Exceeds
1221,1578,2024,99.2,88.2,94.3,96.7,95.6,95.1,Outstanding
1222,1579,2022,72.7,77.7,72.8,74.3,76.3,74.5,Needs Improvement
1223,1579,2023,89.3,86.4,86.8,83.5,93.2,87.9,Exceeds
1224,1579,2024,75.4,77.3,81.9,74.6,83.8,78.2,Meets
1225,1580,2024,68.1,68.4,72.4,60.5,66.9,67.7,Needs Improvement
1226,1582,2023,89.1,94.1,98.4,89.6,89.4,92.1,Outstanding
1227,1582,2024,87.9,83.1,89.4,89.3,92.1,88.1,Exceeds
1228,1583,2022,85.7,82.5,75.0,86.5,78.4,81.9,Meets
1229,1583,2023,81.7,85.6,80.9,82.4,83.6,82.7,Meets
1230,1583,2024,86.9,80.0,88.1,76.8,81.9,83.5,Meets
1231,1586,2024,82.4,88.8,81.8,77.5,80.3,82.5,Meets
1232,1587,2022,99.7,99.3,100.0,99.1,100.0,99.6,Outstanding
1233,1587,2023,94.7,89.9,100.0,98.7,97.5,95.8,Outstanding
1234,1587,2024,99.5,92.8,97.8,83.8,91.3,94.2,Outstanding
1235,1588,2022,97.4,85.3,82.9,82.3,90.6,88.8,Exceeds
1236,1588,2023,86.2,77.7,88.0,78.9,89.0,84.2,Meets
1237,1588,2024,82.1,84.0,83.6,78.2,85.4,82.7,Meets
1238,1589,2023,90.5,91.7,91.4,90.7,89.0,90.7,Outstanding
1239,1589,2024,94.8,90.4,98.5,86.5,91.6,92.9,Outstanding
1240,1590,2023,93.3,84.2,94.1,82.6,88.4,89.3,Exceeds
1241,1590,2024,89.2,88.8,87.0,94.0,99.8,91.0,Outstanding
1242,1592,2024,88.4,78.8,88.3,74.7,82.2,83.5,Meets
1243,1593,2024,70.6,68.0,64.1,73.6,75.3,69.9,Needs Improvement
1244,1594,2022,83.8,80.8,91.2,85.8,86.1,85.3,Exceeds
1245,1594,2023,75.0,73.9,76.5,71.5,77.8,75.0,Meets
1246,1594,2024,80.7,77.9,74.4,77.2,81.2,78.4,Meets
1247,1595,2022,73.0,79.9,72.1,75.7,82.7,76.1,Meets
1248,1595,2023,75.6,84.3,78.8,86.6,86.9,81.3,Meets
1249,1595,2024,73.8,66.3,72.8,62.3,77.6,70.9,Needs Improvement
1250,1596,2022,86.6,83.8,75.0,81.6,87.3,83.1,Meets
1251,1596,2023,81.4,76.3,77.8,70.5,80.3,77.9,Meets
1252,1596,2024,84.7,91.2,87.5,86.5,88.3,87.4,Exceeds
1253,1597,2024,75.6,64.7,64.9,67.6,72.2,69.6,Needs Improvement
1254,1599,2022,91.0,83.0,86.3,84.8,89.2,87.3,Exceeds
1255,1599,2023,97.4,100.0,92.0,100.0,93.2,96.6,Outstanding
1256,1599,2024,100.0,100.0,97.4,98.6,100.0,99.3,Outstanding
1257,1601,2022,83.7,85.1,96.0,80.3,83.8,85.9,Exceeds
1258,1601,2023,70.2,70.7,74.0,76.5,68.4,71.7,Needs Improvement
1259,1601,2024,80.9,81.5,73.2,82.1,83.2,80.0,Meets
1260,1602,2022,83.0,76.9,81.5,66.6,84.3,79.2,Meets
1261,1602,2023,68.4,67.3,68.5,77.1,74.9,70.5,Needs Improvement
1262,1602,2024,82.2,79.2,86.4,79.6,80.0,81.7,Meets
1263,1603,2022,72.4,72.7,76.8,73.8,66.2,72.6,Needs Improvement
1264,1603,2023,69.0,66.6,69.0,66.6,66.8,67.8,Needs Improvement
1265,1603,2024,87.1,87.1,84.6,83.6,82.7,85.4,Exceeds
1266,1604,2022,72.9,69.4,75.2,73.4,77.0,73.3,Needs Improvement
1267,1604,2023,62.1,70.4,68.6,68.0,67.5,66.8,Needs Improvement
1268,1604,2024,79.8,75.4,80.8,79.3,83.5,79.6,Meets
1269,1606,2022,85.4,77.6,84.5,81.8,78.5,82.1,Meets
1270,1606,2023,74.5,66.1,76.4,59.9,69.3,70.2,Needs Improvement
1271,1606,2024,86.1,83.8,91.4,81.7,89.1,86.5,Exceeds
1272,1607,2024,75.3,75.4,74.8,76.6,80.4,76.2,Meets
1273,1608,2023,97.4,96.7,100.0,98.3,100.0,98.3,Outstanding
1274,1608,2024,92.9,95.7,94.6,96.7,95.8,94.8,Outstanding
1275,1610,2022,77.9,77.3,71.3,78.1,73.6,75.8,Meets
1276,1610,2023,89.1,88.4,85.2,81.8,92.1,87.5,Exceeds
1277,1610,2024,77.4,80.5,71.5,71.1,71.0,74.9,Needs Improvement
1278,1612,2023,82.5,78.2,69.6,74.6,80.3,77.5,Meets
1279,1612,2024,84.2,81.5,91.0,85.5,89.4,86.0,Exceeds
1280,1613,2022,65.8,60.9,69.9,65.5,68.6,66.0,Needs Improvement
1281,1613,2023,73.2,77.6,76.7,70.8,73.8,74.5,Needs Improvement
1282,1613,2024,78.7,81.7,84.1,73.6,83.5,80.3,Meets
1283,1614,2023,85.1,82.6,97.6,80.1,93.3,87.6,Exceeds
1284,1614,2024,91.9,84.0,81.4,80.8,90.5,86.3,Exceeds
1285,1615,2024,83.9,84.2,81.9,87.6,82.7,83.9,Meets
1286,1616,2022,74.5,63.6,67.5,58.2,67.4,67.4,Needs Improvement
1287,1616,2023,70.7,69.9,65.7,64.3,68.9,68.3,Needs Improvement
1288,1616,2024,77.5,73.7,64.3,60.4,66.1,69.8,Needs Improvement
1289,1618,2022,91.3,80.5,92.4,80.1,82.2,86.3,Exceeds
1290,1618,2023,89.4,86.6,94.1,80.3,90.7,88.6,Exceeds
1291,1618,2024,99.7,87.9,96.5,95.9,87.5,94.3,Outstanding
1292,1620,2022,75.2,69.0,79.9,66.6,71.7,73.1,Needs Improvement
1293,1620,2023,90.7,85.3,93.5,79.2,88.7,88.2,Exceeds
1294,1620,2024,66.7,68.1,66.4,70.1,75.2,68.7,Needs Improvement
1295,1621,2023,79.5,72.7,65.2,79.7,70.1,73.9,Needs Improvement
1296,1621,2024,79.8,74.5,81.4,84.3,83.3,80.3,Meets
1297,1622,2022,71.6,74.9,74.6,79.2,71.3,74.0,Needs Improvement
1298,1622,2023,71.7,62.0,71.5,64.7,62.7,67.3,Needs Improvement
1299,1622,2024,84.3,86.4,91.1,93.9,92.0,88.7,Exceeds
1300,1623,2024,97.8,89.2,99.2,80.8,97.8,93.8,Outstanding
1301,1624,2022,90.4,94.1,93.8,86.9,90.6,91.3,Outstanding
1302,1624,2023,93.9,89.8,99.9,89.4,98.0,94.2,Outstanding
1303,1624,2024,91.3,89.3,90.6,100.0,93.1,92.3,Outstanding
1304,1625,2022,87.6,83.6,87.4,90.7,91.5,87.8,Exceeds
1305,1625,2023,75.8,69.8,69.9,76.0,71.7,72.8,Needs Improvement
1306,1625,2024,94.2,93.0,82.9,90.3,92.1,90.8,Outstanding
1307,1627,2022,70.9,68.0,72.0,64.4,70.1,69.4,Needs Improvement
1308,1627,2023,85.4,86.7,95.7,94.3,84.8,89.0,Exceeds
1309,1627,2024,85.3,86.5,79.5,88.3,83.4,84.5,Meets
1310,1628,2022,85.7,80.2,87.8,82.2,83.4,84.2,Meets
1311,1628,2023,79.8,81.4,77.7,85.4,84.7,81.3,Meets
1312,1628,2024,90.1,88.2,95.3,93.7,83.2,90.3,Outstanding
1313,1629,2022,93.9,84.0,91.8,83.7,89.7,89.3,Exceeds
1314,1629,2023,74.2,81.1,78.3,67.7,79.8,76.3,Meets
1315,1629,2024,87.3,87.7,93.0,81.8,88.0,87.8,Exceeds
1316,1630,2023,65.7,70.4,65.5,63.9,65.2,66.3,Needs Improvement
1317,1630,2024,70.0,68.9,70.5,59.1,63.9,67.3,Needs Improvement
1318,1631,2024,81.9,78.5,77.4,76.5,78.8,79.0,Meets
1319,1634,2022,95.1,100.0,100.0,99.9,100.0,98.5,Outstanding
1320,1634,2023,67.7,68.0,69.9,61.8,73.5,68.2,Needs Improvement
1321,1634,2024,72.6,67.5,59.2,67.5,65.9,67.1,Needs Improvement
1322,1635,2023,76.9,74.6,78.5,85.9,76.3,78.0,Meets
1323,1635,2024,74.0,76.7,73.8,74.0,80.0,75.4,Meets
1324,1636,2023,75.6,82.9,83.2,76.4,87.6,80.5,Meets
1325,1636,2024,89.0,83.9,89.6,88.6,95.9,89.1,Exceeds
1326,1637,2022,88.3,84.2,91.8,74.3,85.8,85.7,Exceeds
1327,1637,2023,88.1,79.1,83.3,74.5,86.6,83.1,Meets
1328,1637,2024,86.6,91.3,94.8,90.5,92.3,90.6,Outstanding
1329,1638,2022,95.0,95.4,99.9,96.2,95.1,96.3,Outstanding
1330,1638,2023,89.7,81.0,75.7,81.4,79.4,82.4,Meets
1331,1638,2024,89.1,87.5,86.4,97.9,92.9,90.1,Outstanding
1332,1639,2022,90.4,86.4,86.0,78.6,92.7,87.3,Exceeds
1333,1639,2023,78.2,73.7,71.6,83.9,86.0,78.0,Meets
1334,1639,2024,90.1,93.6,100.0,93.4,99.0,94.6,Outstanding
1335,1640,2023,85.3,81.1,89.4,85.6,82.6,84.9,Meets
1336,1640,2024,86.9,82.8,86.6,83.1,77.4,84.0,Meets
1337,1641,2022,95.5,96.2,91.0,93.7,95.3,94.4,Outstanding
1338,1641,2023,81.3,81.9,87.3,84.7,90.0,84.4,Meets
1339,1641,2024,73.5,73.6,78.5,71.1,72.0,73.9,Needs Improvement
1340,1642,2022,76.2,66.3,65.2,72.4,74.3,71.2,Needs Improvement
1341,1642,2023,85.1,76.3,75.1,76.8,81.2,79.5,Meets
1342,1642,2024,80.2,74.7,68.6,80.1,79.7,76.7,Meets
1343,1643,2022,79.9,68.6,80.8,79.7,76.9,77.3,Meets
1344,1643,2023,99.5,95.9,99.5,90.3,95.6,96.8,Outstanding
1345,1643,2024,83.9,79.3,88.2,80.8,90.9,84.4,Meets
1346,1644,2022,84.3,76.0,79.4,70.0,83.8,79.4,Meets
1347,1644,2023,90.5,84.8,88.1,82.1,86.7,87.0,Exceeds
1348,1644,2024,97.6,99.5,91.6,90.0,100.0,96.0,Outstanding
1349,1645,2022,88.4,93.2,95.3,89.2,89.6,91.0,Outstanding
1350,1645,2023,75.4,80.8,82.0,73.8,78.4,78.0,Meets
1351,1645,2024,96.8,91.3,83.1,95.4,85.4,91.0,Outstanding
1352,1646,2022,83.4,79.9,77.2,80.3,82.1,80.8,Meets
1353,1646,2023,91.0,91.0,90.1,89.2,91.6,90.6,Outstanding
1354,1646,2024,83.5,83.8,74.1,77.2,83.2,80.7,Meets
1355,1647,2023,87.1,92.7,96.5,85.0,90.0,90.2,Outstanding
1356,1647,2024,98.0,90.6,98.6,81.5,87.8,92.6,Outstanding
1357,1649,2024,71.9,75.6,83.9,76.8,71.6,75.7,Meets
1358,1651,2022,73.8,72.1,76.2,67.4,76.9,73.4,Needs Improvement
1359,1651,2023,98.1,91.1,84.9,92.1,98.7,93.2,Outstanding
1360,1651,2024,75.0,71.7,69.4,71.2,71.8,72.2,Needs Improvement
1361,1652,2022,76.9,74.1,79.4,83.7,84.3,79.0,Meets
1362,1652,2023,83.8,82.5,79.1,81.1,87.8,82.8,Meets
1363,1652,2024,82.9,82.9,84.9,77.7,85.4,82.9,Meets
1364,1653,2023,94.1,89.5,96.8,86.3,94.9,92.7,Outstanding
1365,1653,2024,90.4,90.0,89.1,96.8,90.7,91.1,Outstanding
1366,1654,2022,81.0,71.4,70.8,73.0,80.2,75.7,Meets
1367,1654,2023,81.0,77.0,91.5,89.6,79.7,83.4,Meets
1368,1654,2024,70.9,68.7,73.5,61.3,70.4,69.5,Needs Improvement
1369,1655,2022,91.1,84.2,88.4,90.2,84.1,88.0,Exceeds
1370,1655,2023,86.2,78.4,80.9,76.6,85.0,82.0,Meets
1371,1655,2024,98.2,92.1,98.5,90.9,90.4,94.8,Outstanding
1372,1656,2022,94.9,92.0,89.9,97.2,86.5,92.4,Outstanding
1373,1656,2023,76.5,78.1,80.9,70.6,83.0,77.8,Meets
1374,1656,2024,96.4,91.8,81.4,86.4,91.8,90.3,Outstanding
1375,1659,2023,75.6,63.2,60.7,70.8,68.9,68.4,Needs Improvement
1376,1659,2024,87.4,77.0,73.3,85.4,87.9,82.3,Meets
1377,1661,2022,92.0,90.8,89.4,88.2,91.8,90.6,Outstanding
1378,1661,2023,92.1,92.3,100.0,91.4,92.5,93.7,Outstanding
1379,1661,2024,90.4,88.6,95.5,84.0,95.8,90.9,Outstanding
1380,1662,2023,91.2,97.8,95.5,98.2,100.0,95.8,Outstanding
1381,1662,2024,89.3,80.6,90.3,78.8,83.0,85.2,Exceeds
1382,1663,2022,83.1,83.8,89.8,80.4,86.9,84.7,Meets
1383,1663,2023,93.9,91.4,89.8,83.1,88.9,90.2,Outstanding
1384,1663,2024,87.4,85.5,82.6,84.3,90.6,86.1,Exceeds
1385,1664,2022,73.6,75.5,79.9,74.5,74.1,75.5,Meets
1386,1664,2023,99.8,100.0,100.0,100.0,100.0,99.9,Outstanding
1387,1664,2024,77.2,76.9,84.3,85.3,77.4,79.8,Meets
1388,1665,2022,85.6,82.7,90.9,74.2,87.1,84.6,Meets
1389,1665,2023,82.2,79.4,92.8,92.2,87.0,86.0,Exceeds
1390,1665,2024,86.1,73.8,78.4,84.1,79.6,80.8,Meets
1391,1666,2022,78.4,77.6,74.4,74.8,78.2,76.9,Meets
1392,1666,2023,91.3,91.5,91.7,79.4,88.3,89.2,Exceeds
1393,1666,2024,86.5,85.5,98.0,95.7,83.6,89.5,Exceeds
1394,1667,2024,69.9,72.5,79.4,67.3,75.8,72.8,Needs Improvement
1395,1668,2022,96.9,90.1,87.8,83.5,95.7,91.5,Outstanding
1396,1668,2023,70.6,77.8,67.6,77.8,79.2,73.8,Needs Improvement
1397,1668,2024,68.5,69.9,68.9,72.6,77.2,70.8,Needs Improvement
1398,1669,2022,86.4,80.0,79.6,83.6,90.0,83.9,Meets
1399,1669,2023,85.6,86.4,90.0,90.0,78.7,86.3,Exceeds
1400,1669,2024,86.2,84.6,74.7,85.1,79.0,82.3,Meets
1401,1670,2022,80.7,81.0,86.6,82.7,88.2,83.4,Meets
1402,1670,2023,93.9,92.4,98.3,90.3,87.4,93.0,Outstanding
1403,1670,2024,92.3,93.5,83.3,94.3,90.6,90.8,Outstanding
1404,1671,2022,92.0,84.0,94.5,85.1,88.7,89.4,Exceeds
1405,1671,2023,92.6,93.9,90.5,100.0,94.9,93.9,Outstanding
1406,1671,2024,71.8,61.7,68.8,63.7,62.7,66.6,Needs Improvement
1407,1672,2024,88.0,86.6,76.9,81.8,81.3,83.6,Meets
1408,1673,2022,88.9,91.0,86.8,77.1,92.9,87.7,Exceeds
1409,1673,2023,89.9,91.2,89.4,87.5,92.8,90.1,Outstanding
1410,1673,2024,87.0,78.2,72.1,76.9,82.8,80.1,Meets
1411,1674,2024,68.7,77.0,65.4,78.1,70.8,71.4,Needs Improvement
1412,1675,2024,81.0,81.0,75.7,86.3,80.8,80.7,Meets
1413,1676,2024,88.6,83.3,86.2,87.8,85.7,86.5,Exceeds
1414,1677,2024,83.5,79.5,70.3,76.7,72.2,77.3,Meets
1415,1678,2022,89.3,88.7,98.1,87.5,92.6,91.2,Outstanding
1416,1678,2023,87.4,91.9,91.5,89.9,91.7,90.1,Outstanding
1417,1678,2024,97.7,96.7,100.0,96.3,100.0,98.1,Outstanding
1418,1679,2024,79.8,73.3,85.4,72.2,75.5,77.8,Meets
1419,1681,2022,55.5,57.9,68.3,54.5,63.3,59.6,Needs Improvement
1420,1681,2023,65.4,70.5,62.2,60.7,70.4,65.8,Needs Improvement
1421,1681,2024,86.6,82.7,83.9,84.0,84.9,84.6,Meets
1422,1683,2022,68.0,71.0,72.8,65.5,74.4,70.1,Needs Improvement
1423,1683,2023,91.9,88.1,97.8,81.2,93.1,90.9,Outstanding
1424,1683,2024,84.2,81.5,91.8,85.0,88.3,85.9,Exceeds
1425,1684,2022,86.4,83.8,83.9,79.2,92.0,85.1,Exceeds
1426,1684,2023,78.5,85.9,77.5,84.4,88.0,82.1,Meets
1427,1684,2024,76.9,83.6,83.5,77.0,77.3,79.6,Meets
1428,1687,2022,81.6,73.9,83.4,69.1,83.1,78.8,Meets
1429,1687,2023,82.4,88.6,75.9,86.3,86.3,83.5,Meets
1430,1687,2024,78.1,68.9,67.3,75.2,75.3,73.2,Needs Improvement
1431,1688,2022,91.0,80.6,87.6,76.3,90.0,85.9,Exceeds
1432,1688,2023,90.6,84.9,89.3,87.5,82.8,87.6,Exceeds
1433,1688,2024,100.0,100.0,92.6,100.0,100.0,98.5,Outstanding
1434,1689,2022,85.5,76.3,78.1,70.3,85.5,79.9,Meets
1435,1689,2023,87.2,93.6,96.1,93.9,88.8,91.5,Outstanding
1436,1689,2024,90.5,86.9,85.6,78.7,87.9,86.6,Exceeds
1437,1690,2022,70.8,72.6,75.4,65.1,74.9,71.8,Needs Improvement
1438,1690,2023,68.7,65.3,75.7,62.6,74.9,69.4,Needs Improvement
1439,1690,2024,70.6,65.9,76.3,57.1,65.2,68.0,Needs Improvement
1440,1691,2022,78.3,72.3,67.1,71.6,75.0,73.4,Needs Improvement
1441,1691,2023,76.8,72.9,76.7,68.0,72.2,74.0,Needs Improvement
1442,1691,2024,76.0,81.6,72.5,78.9,81.2,77.6,Meets
1443,1692,2022,77.2,76.9,88.7,82.4,83.4,81.2,Meets
1444,1692,2023,78.0,86.3,78.0,79.5,88.0,81.4,Meets
1445,1692,2024,79.0,84.3,88.0,88.0,87.0,84.4,Meets
1446,1693,2022,79.5,86.8,79.3,83.2,85.7,82.4,Meets
1447,1693,2023,76.5,70.5,63.9,75.9,66.6,71.2,Needs Improvement
1448,1693,2024,70.2,68.4,66.9,75.8,79.9,71.5,Needs Improvement
1449,1694,2023,82.9,79.0,89.5,71.6,86.9,82.3,Meets
1450,1694,2024,95.6,92.7,87.5,97.3,95.3,93.6,Outstanding
1451,1696,2022,87.0,84.0,77.6,74.2,82.8,82.0,Meets
1452,1696,2023,83.4,74.0,71.2,72.3,80.2,76.9,Meets
1453,1696,2024,71.9,80.4,79.8,83.3,71.4,76.8,Meets
1454,1697,2022,76.7,73.3,71.6,77.0,67.1,73.6,Needs Improvement
1455,1697,2023,88.5,89.0,81.2,83.1,91.8,86.8,Exceeds
1456,1697,2024,88.2,90.7,95.8,90.1,95.6,91.6,Outstanding
1457,1698,2023,88.7,81.5,89.7,92.6,83.0,87.2,Exceeds
1458,1698,2024,79.2,69.9,76.1,78.6,74.4,75.9,Meets
1459,1701,2022,96.6,97.6,87.3,95.9,96.4,94.8,Outstanding
1460,1701,2023,74.2,72.6,74.0,81.8,82.0,76.1,Meets
1461,1701,2024,80.5,72.6,83.2,75.1,77.2,78.2,Meets
1462,1702,2022,87.7,93.8,85.2,88.6,93.0,89.4,Exceeds
1463,1702,2023,88.6,91.0,99.2,97.6,97.1,93.8,Outstanding
1464,1702,2024,79.1,80.4,91.3,85.7,81.9,83.2,Meets
1465,1703,2024,90.2,82.4,89.5,84.7,82.4,86.5,Exceeds
1466,1704,2022,78.9,78.6,88.7,85.2,79.2,81.8,Meets
1467,1704,2023,70.0,74.1,67.8,78.1,78.2,72.8,Needs Improvement
1468,1704,2024,78.9,85.9,83.0,72.0,85.5,81.1,Meets
1469,1705,2024,78.1,74.9,84.5,71.3,77.0,77.6,Meets
1470,1706,2023,85.5,86.1,78.0,78.4,89.2,83.6,Meets
